<<<<<<< HEAD
audio_path,sentence,language
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_20747812.mp3,Cela s'accompagne d'une seconde place finale au général derrière Bode Miller.,fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/en/clips/common_voice_en_646336.mp3,He stood irresolute for a moment and then scrambled out of the pit.,en
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_19090444.mp3,Des croisements se font également avec des châtaigniers asiatiques.,fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_20938960.mp3,Il est également conférencier et consultant.,fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_18225708.mp3,La parole est à Madame Hélène Zannier.,fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_19576720.mp3,Lev Landau a joué un rôle crucial dans l'établissement du département.,fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/en/clips/common_voice_en_510639.mp3,Half a loaf is better than none.,en
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_25427317.mp3,Il existe peu de documents qui nous renseignent sur sa vie.,fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_26637181.mp3,Il fait ses débuts le contre la Nouvelle-Zélande.,fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/en/clips/common_voice_en_121684.mp3,Aren't we godlike?,en
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_21241370.mp3,Il rassemble autour de lui cinq autres conjurés.,fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_32950440.mp3,Elle est frontalière de la Bulgarie et de la Grèce.,fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/en/clips/common_voice_en_632266.mp3,"The alchemist dismounted slowly, and the boy did the same.",en
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/en/clips/common_voice_en_27415.mp3,You don't have to wait till January.,en
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/en/clips/common_voice_en_18709797.mp3,Film director Víctor Erice was born there.,en
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/en/clips/common_voice_en_655668.mp3,Remember the interview I wrote with Alice Wellman?,en
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_17437468.mp3,C'est loin d'ici.,fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_24737256.mp3,Les musiques du troisième album relèvent du guitariste Jacques Racine.,fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_27171669.mp3,Elle ne pourra plus jamais plier sa jambe gauche.,fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/en/clips/common_voice_en_554235.mp3,Love is the falcon's flight over your sands.,en
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_20958887.mp3,"Ce livre a reçu le prix Ackerley, qui récompense les autobiographies.",fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_29352398.mp3,"L'abbaye, ouverte à la visite, est la propriété des descendants de Gustave Fayet.",fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_20099187.mp3,Elle clôt ainsi sa trilogie publiée aux éditions Poètes de brousse.,fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/en/clips/common_voice_en_529046.mp3,The boy laughed — out of happiness.,en
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_22450591.mp3,La rhétorique est l'application du langage afin d'enseigner et persuader le lecteur et l'audience.,fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_21526848.mp3,"Il a commencé dans le commerce, puis l'enseignement et la peinture, avant d'être acteur.",fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/en/clips/common_voice_en_49524.mp3,"The snake fought frantically, making hissing sounds that shattered the silence of the desert.",en
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_17325877.mp3,Leurs missions et leurs pouvoirs ont été récemment renforcés.,fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/en/clips/common_voice_en_18662010.mp3,The car drifted to the finish line.,en
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_38589135.mp3,"Ne pouvant pas devenir propriétaires, un nombre croissant espère émigrer en Occident.",fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_22106825.mp3,Ils créent aussi des thèmes spécifiques pour chaque personnage important.,fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_23801352.mp3,"Au sommet, la galbule laisse apparaître trois écailles ovulifères.",fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_20916741.mp3,Le mariage a lieu à l'Hôtel Continental de Strasbourg.,fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_23972871.mp3,De nombreux visiteurs venaient chercher auprès d'elle conseils et consolations.,fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_18652568.mp3,puis la porte s’ouvrit sur un immense open space,fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_23774163.mp3,La résistance à la pression se représente avec une série de chiffres et lettres.,fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/en/clips/common_voice_en_163779.mp3,And will we do things!,en
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_17838483.mp3,"trente et un rue des Ceps de Vignes, quarante-quatre, huit cent cinquante au Cellier",fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/en/clips/common_voice_en_18543025.mp3,"""But that is a fine suggestion,"" he cried.",en
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_27137293.mp3,"Il y a deux écoles, l'une publique, l'autre privée, situées au bourg.",fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_20378624.mp3,"Un complexe sportif de sa ville natale porte aujourd'hui son nom, le complexe René-Tys.",fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_32882792.mp3,Il a travaillé aux côtés de Léonard de Vinci.,fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/en/clips/common_voice_en_17788946.mp3,"Oh my god, they killed Kenny!",en
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_19726227.mp3,Le vignoble est conduit en non culture.,fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/en/clips/common_voice_en_79730.mp3,I can't remember anything.,en
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_18834368.mp3,Tu es sûr qu’ils aimeront.,fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_19511100.mp3,C'est le lieu festif par excellence.,fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/en/clips/common_voice_en_44948.mp3,This Samantha Tommy movement costs you a fortune.,en
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/en/clips/common_voice_en_17421536.mp3,What is the meaning of this?,en
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/en/clips/common_voice_en_166185.mp3,I guess I'm not quite the football type.,en
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/en/clips/common_voice_en_18409805.mp3,Michael can do fifty press-ups without getting out of breath,en
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_26576386.mp3,Mais Bobo est un éléphanteau.,fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_30345006.mp3,Ils retiennent Bruce et le Chapelier Fou le fait halluciner.,fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_20181037.mp3,Elle est la sœur aînée de Florența Crăciunescu.,fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/en/clips/common_voice_en_143049.mp3,Last week our fridge broke which forced us to eat lots of ice cream.,en
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/en/clips/common_voice_en_622995.mp3,"Besides that, there was a heap of bicycles.",en
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_19618752.mp3,"Il s'évada du train qui le transportait, mais fut de nouveau capturé.",fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_23985776.mp3,De nombreuses écoles ferment.,fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/en/clips/common_voice_en_186707.mp3,There was no excuse for Goodman to fly off the handle.,en
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_25777689.mp3,"Plus tard, il s'adonne à l'escalade de bloc.",fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/en/clips/common_voice_en_17847144.mp3,"If you don't know where you're going, then the journey is never ending.",en
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/en/clips/common_voice_en_17656486.mp3,"You said it yourself, he doesn't trust easily.",en
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/en/clips/common_voice_en_515611.mp3,Nobody ever received the Nobel prize for the invention of chewing tobacco.,en
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/en/clips/common_voice_en_605353.mp3,She could not manage to climb over the fence.,en
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_25853722.mp3,"Il poursuivra ensuite des études post-doctorales en toxicologie à Salt Lake City, Utah.",fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/en/clips/common_voice_en_2271.mp3,"She set it on the shelf, and there it stayed.",en
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/en/clips/common_voice_en_18469823.mp3,There is no such thing as instant satisfaction.,en
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_17347797.mp3,Des sonneurs du Bagad Kemper.,fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_27552047.mp3,"chuchotaient les jeunes filles stupéfaites, c’est le nom du capitaine!",fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_23698243.mp3,"Le club est fondé par Cuvit Raphael, Tetu Guillaume et Weissbaum Hervé.",fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_24103637.mp3,Le capital est majoritairement détenu par le fondateur et les cadres de l'entreprise.,fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/en/clips/common_voice_en_143989.mp3,My father fell in love with him.,en
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/en/clips/common_voice_en_18618335.mp3,He chafes and goads me!,en
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_23854080.mp3,"En conséquence, la ligne est aujourd'hui déclassée et la voie totalement déposée.",fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_19549087.mp3,C’est impossible! répondit Penellan.,fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/en/clips/common_voice_en_152614.mp3,And so will you.,en
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_17783596.mp3,Oh ! quelle horreur ! dit-elle en y entrant.,fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/en/clips/common_voice_en_181354.mp3,You will be Jane Doe.,en
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_17409037.mp3,Quel niveau d'étude avez-vous ?,fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/en/clips/common_voice_en_18061496.mp3,Thank God for that!,en
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_18886144.mp3,De la Cornouaille au Goëlo.,fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/en/clips/common_voice_en_18767096.mp3,It is the home of the Angami Naga tribe.,en
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/en/clips/common_voice_en_108520.mp3,We must be good.,en
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_17330275.mp3,Peut-être ne l’avons-nous pas assez dit.,fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_32462630.mp3,Wolfgang Rihm vit entre Karlsruhe et Berlin.,fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/en/clips/common_voice_en_15796686.mp3,Of course I do!,en
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_20870915.mp3,Ses pièces pour orchestre révèlent l'influence de Richard Wagner.,fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/en/clips/common_voice_en_17669798.mp3,"We will tackle this issue, I hope.",en
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_21748446.mp3,La fête du mouton se déroule chaque deuxième dimanche de juillet.,fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/en/clips/common_voice_en_214109.mp3,"Then he took from his knapsack a bottle of wine, and drank some.",en
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_17536988.mp3,"Je n'espère plus, dit-il.",fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/en/clips/common_voice_en_18643893.mp3,Wait yet a little. I am not finished.,en
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_22225982.mp3,C'est souvent à l'occasion de cette journée que les grandes firmes font leur conférence.,fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_21338675.mp3,"Gao Sheng servait sous le général de la terre, Zhang Bao.",fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/en/clips/common_voice_en_558700.mp3,Who do you want?,en
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_19955925.mp3,"Quand elle est stressé, elle boit trop de café et a des renvois.",fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_23364803.mp3,"Refusant de rejoindre les forces armées, il s'enfuit dans la campagne pour devenir enseignant.",fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/en/clips/common_voice_en_18606896.mp3,"To Ada and to me, that above all appeared the pervading influence.",en
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_22397119.mp3,Sa mère est la romancière romantique Elissa Ambrose.,fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/en/clips/common_voice_en_496440.mp3,None of what the old man was saying made much sense to the boy.,en
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_20862315.mp3,"Il réside avec sa famille en Ouganda, où il dirige une mine d'or.",fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_31471121.mp3,"Il faut des fleurs à la beauté, il faut des perles au poignard.",fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_27288891.mp3,Ils sont maintenant entraîneurs dans leur ville natale.,fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_31061508.mp3,"L'histoire est une suite de gags tournant autour d'un gros chien jaune, nommé Grimmy.",fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/en/clips/common_voice_en_18487999.mp3,"For generations, our families have lived here.",en
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_21329276.mp3,Les Belges Romain Maes et Edward Vissers complètent le podium.,fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_19228891.mp3,"Une rue, la Delancey Street, porte son nom à Manhattan.",fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/en/clips/common_voice_en_17727463.mp3,A fool and his money are soon parted.,en
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/en/clips/common_voice_en_177523.mp3,But then I realized she couldn't have been.,en
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_18909808.mp3,Heureusement la musique est entraînante et facilite cette tâche.,fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/en/clips/common_voice_en_3599.mp3,My father offered her a job.,en
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/en/clips/common_voice_en_610697.mp3,none of this ha d made an impression on the boy.,en
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_29353016.mp3,Un deuxième quai est construit pour éviter d'avoir à traverser les voies.,fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_17351831.mp3,Il est parti dans des pays lointains.,fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_26170745.mp3,Son oncle souhaite qu'il s'oriente vers des études de médecine.,fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/en/clips/common_voice_en_84205.mp3,A blond girl is laughing at a guy in front of her.,en
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_20104063.mp3,Ils semblent avoir disparu ensuite.,fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/fr/clips/common_voice_fr_39389036.mp3,"Puis, elle sourit comme pour dire à Louisa: — Tu vas voir.",fr
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/en/clips/common_voice_en_34643.mp3,Just one thing more.,en
C:/Users/Minfo/Desktop/S2/DeepLearning/projet/cv-corpus-21.0-2025-03-14/en/clips/common_voice_en_18664581.mp3,"Aside from the fact, the tenant refused to pay.",en
